userId	movie	rating
599	Fox and the Hound, The (1981)	3
599	Freeway (1996)	2.5
599	Lawnmower Man, The (1992)	3
599	That Thing You Do! (1996)	2.5
599	Everyone Says I Love You (1996)	4.5
599	Swingers (1996)	1
599	Aladdin and the King of Thieves (1996)	1
599	Fish Called Wanda, A (1988)	3
599	Weekend at Bernie's (1989)	3
599	Drop Dead Fred (1991)	4.5
599	Monty Python and the Holy Grail (1975)	4.5
599	Delicatessen (1991)	3
599	Sex, Lies, and Videotape (1989)	0.5
599	Princess Bride, The (1987)	5
599	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	4
599	Star Wars: Episode VI - Return of the Jedi (1983)	4.5
599	Alien (1979)	2.5
599	Ran (1985)	4
599	Blues Brothers, The (1980)	2.5
599	Harold and Maude (1971)	5
599	Terminator, The (1984)	3
599	Manhattan (1979)	5
599	Dead Poets Society (1989)	2.5
599	Touch of Evil (1958)	3
599	8 1/2 (8¬Ω) (1963)	4
599	Shining, The (1980)	3.5
599	Deer Hunter, The (1978)	5
599	Back to the Future (1985)	4.5
599	Fried Green Tomatoes (1991)	4
599	Indiana Jones and the Last Crusade (1989)	4
599	Room with a View, A (1986)	1.5
599	Killing Fields, The (1984)	1
599	Field of Dreams (1989)	2
599	American Werewolf in London, An (1981)	2
599	Amityville Horror, The (1979)	2
599	Birds, The (1963)	4
599	Carrie (1976)	4
599	Star Trek: First Contact (1996)	4
599	Die Hard 2 (1990)	3
599	Star Trek: The Motion Picture (1979)	3.5
599	Grease (1978)	3.5
599	Mars Attacks! (1996)	2
599	Jerry Maguire (1996)	3.5
599	Beavis and Butt-Head Do America (1996)	2
599	Michael (1996)	1
599	Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)	2.5
599	Private Parts (1997)	1.5
599	Con Air (1997)	1
599	Face/Off (1997)	2.5
599	Air Force One (1997)	2.5
599	L.A. Confidential (1997)	3
599	Chasing Amy (1997)	2.5
599	I Know What You Did Last Summer (1997)	2
599	Boogie Nights (1997)	3.5
599	Witness (1985)	3
599	Starship Troopers (1997)	0.5
599	Joy Luck Club, The (1993)	3.5
599	Amistad (1997)	1
599	Deconstructing Harry (1997)	4
599	Home Alone 3 (1997)	3
599	Scream 2 (1997)	2.5
599	Great Expectations (1998)	2.5
599	As Good as It Gets (1997)	3
599	Man in the Iron Mask, The (1998)	2.5
599	Rocky (1976)	2
599	Rain Man (1988)	3.5
599	Take the Money and Run (1969)	3.5
599	Labyrinth (1986)	5
599	Child's Play (1988)	2
599	Poltergeist (1982)	3
599	Metropolis (1927)	4
599	Back to the Future Part III (1990)	4.5
599	Freaky Friday (1977)	3
599	Babes in Toyland (1961)	4
599	D2: The Mighty Ducks (1994)	2.5
599	Darby O'Gill and the Little People (1959)	3
599	Honey, I Shrunk the Kids (1989)	3
599	BASEketball (1998)	4
599	Journey of Natty Gann, The (1985)	2.5
599	Lady and the Tramp (1955)	3
599	Newsies (1992)	3.5
599	101 Dalmatians (One Hundred and One Dalmatians) (1961)	3
599	Peter Pan (1953)	3
599	Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998)	3
599	Jerk, The (1979)	3.5
599	All Dogs Go to Heaven (1989)	3
599	Ever After: A Cinderella Story (1998)	3
599	Weird Science (1985)	3.5
599	Charlotte's Web (1973)	4
599	Dark Crystal, The (1982)	4.5
599	American Tail, An (1986)	3.5
599	Pretty in Pink (1986)	3.5
599	Rosemary's Baby (1968)	3.5
599	Beetlejuice (1988)	4.5
599	Willow (1988)	5
599	Rush Hour (1998)	1
599	Urban Legend (1998)	2.5
599	Stardust Memories (1980)	3.5
599	Edward Scissorhands (1990)	4.5
599	What Dreams May Come (1998)	3.5
599	Producers, The (1968)	4.5
599	Nashville (1975)	5
599	Pleasantville (1998)	4
599	Waterboy, The (1998)	3
599	Meet Joe Black (1998)	3.5
599	Romancing the Stone (1984)	3.5
599	Cocoon: The Return (1988)	3
599	Rocky III (1982)	3
599	Rocky V (1990)	3
599	Clue (1985)	2.5
599	Back to School (1986)	2
599	You've Got Mail (1998)	1
599	Patch Adams (1998)	2.5
599	Fly, The (1986)	2
599	Crocodile Dundee (1986)	3
599	Jawbreaker (1999)	1
599	Pet Sematary (1989)	3.5
599	Cruel Intentions (1999)	1
599	10 Things I Hate About You (1999)	3
599	Go (1999)	3
599	Never Been Kissed (1999)	1.5
599	Idle Hands (1999)	2
599	Superman (1978)	3.5
599	Superman III (1983)	3.5
599	Rocky Horror Picture Show, The (1975)	4.5
599	Thirteenth Floor, The (1999)	3.5
599	Austin Powers: The Spy Who Shagged Me (1999)	2.5
599	Wild Wild West (1999)	2
599	Eyes Wide Shut (1999)	3
599	Ghostbusters (a.k.a. Ghost Busters) (1984)	4.5
599	Mystery Men (1999)	3.5
599	Runaway Bride (1999)	1.5
599	Little Shop of Horrors (1986)	3.5
599	Dick (1999)	2.5
599	Sixth Sense, The (1999)	3.5
599	Monty Python's And Now for Something Completely Different (1971)	4
599	Airplane! (1980)	3.5
599	European Vacation (aka National Lampoon's European Vacation) (1985)	2
599	Big (1988)	4
599	Problem Child (1990)	2.5
599	Little Nemo: Adventures in Slumberland (1992)	2.5
599	Christmas Story, A (1983)	3
599	Adventures of Milo and Otis, The (Koneko monogatari) (1986)	3.5
599	American Beauty (1999)	4.5
599	Superstar (1999)	3
599	Ferris Bueller's Day Off (1986)	4
599	Hairspray (1988)	4
599	Sullivan's Travels (1941)	5
599	Palm Beach Story, The (1942)	4.5
599	Help! (1965)	3.5
599	Fight Club (1999)	4.5
599	Time Bandits (1981)	5
599	Crimes and Misdemeanors (1989)	3.5
599	Princess Mononoke (Mononoke-hime) (1997)	4
599	American Movie (1999)	4.5
599	Moonstruck (1987)	2.5
599	42 Up (1998)	4
599	McCabe & Mrs. Miller (1971)	3.5
599	Shampoo (1975)	1
599	Fisher King, The (1991)	5
599	Stuart Little (1999)	3
599	Magnolia (1999)	3.5
599	Man on the Moon (1999)	3
599	Girl, Interrupted (1999)	4
599	Sister Act (1992)	2
599	Alive (1993)	2.5
599	League of Their Own, A (1992)	2.5
599	Patriot Games (1992)	2.5
599	Far and Away (1992)	2.5
599	Of Mice and Men (1992)	2
599	Harry and the Hendersons (1987)	3.5
599	Erin Brockovich (2000)	2
599	Teenage Mutant Ninja Turtles (1990)	4
599	Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)	3
599	Jacob's Ladder (1990)	0.5
599	Bamba, La (1987)	3
599	Misery (1990)	3.5
599	Mr. Mom (1983)	2.5
599	Pee-wee's Big Adventure (1985)	4
599	Patriot, The (2000)	1
599	Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)	4
599	Nutty Professor II: The Klumps (2000)	1
599	Coyote Ugly (2000)	1
599	Hollow Man (2000)	1
599	Tao of Steve, The (2000)	3
599	Bring It On (2000)	2
599	Almost Famous (2000)	3.5
599	Adventures of Ichabod and Mr. Toad, The (1949)	2.5
599	Unbreakable (2000)	2
599	Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)	2
599	O Brother, Where Art Thou? (2000)	4
599	Flowers in the Attic (1987)	3.5
599	Mermaids (1990)	3.5
599	Krull (1983)	3
599	World According to Garp, The (1982)	4
599	Shrek (2001)	3.5
599	Love Potion #9 (1992)	3.5
599	Animal, The (2001)	2.5
599	A.I. Artificial Intelligence (2001)	3.5
599	Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)	3
599	All That Heaven Allows (1955)	4
599	Legally Blonde (2001)	2.5
599	Twins (1988)	3
599	Look Who's Talking (1989)	2
599	America's Sweethearts (2001)	2
599	Planet of the Apes (2001)	2
599	Troop Beverly Hills (1989)	3.5
599	Uncle Buck (1989)	3.5
599	Altered States (1980)	2
599	American Pie 2 (2001)	1.5
599	3 Ninjas (1992)	1
599	Little Man Tate (1991)	3
599	Don't Say a Word (2001)	1
599	Waking Life (2001)	4
599	Ocean's Eleven (2001)	1
599	Vanilla Sky (2001)	3.5
599	Lord of the Rings: The Fellowship of the Ring, The (2001)	5
599	The Count of Monte Cristo (2002)	1.5
599	Baby's Day Out (1994)	1.5
599	Monsoon Wedding (2001)	1
599	Time Machine, The (2002)	1.5
599	And Your Mother Too (Y tu mam√° tambi√©n) (2001)	3.5
599	National Lampoon's Van Wilder (2002)	2
599	Husbands and Wives (1992)	3.5
599	Spider-Man (2002)	3.5
599	Star Wars: Episode II - Attack of the Clones (2002)	1
599	Manhattan Project, The (1986)	3
599	Austin Powers in Goldmember (2002)	2.5
599	One Hour Photo (2002)	3
599	Ernest Scared Stupid (1991)	3
599	Secretary (2002)	4
599	Spirited Away (Sen to Chihiro no kamikakushi) (2001)	5
599	Bowling for Columbine (2002)	3.5
599	Harry Potter and the Chamber of Secrets (2002)	4
599	Talk to Her (Hable con Ella) (2002)	4.5
599	Adaptation (2002)	5
599	Maid in Manhattan (2002)	3
599	Lord of the Rings: The Two Towers, The (2002)	5
599	Chicago (2002)	4
599	Hours, The (2002)	1
599	Confessions of a Dangerous Mind (2002)	3
599	Midsummer Night's Sex Comedy, A (1982)	4
599	How to Lose a Guy in 10 Days (2003)	2.5
599	My Father the Hero (Mon p√®re, ce h√©ros.) (1991)	3
599	Laputa: Castle in the Sky (Tenk√ª no shiro Rapyuta) (1986)	4.5
599	Finding Nemo (2003)	4
599	Swimming Pool (2003)	3
599	Little Giants (1994)	3
599	Tokyo Story (T√¥ky√¥ monogatari) (1953)	2.5
599	Tremors (1990)	3
599	Paper Moon (1973)	3
599	Monty Python's The Meaning of Life (1983)	5
599	Hannah and Her Sisters (1986)	3.5
599	Kindergarten Cop (1990)	3
599	Battle Royale (Batoru rowaiaru) (2000)	4.5
599	Play It Again, Sam (1972)	3.5
599	Leprechaun (1993)	3.5
599	Big Fish (2003)	3.5
599	Cheaper by the Dozen (2003)	1
599	Chitty Chitty Bang Bang (1968)	3.5
599	Win a Date with Tad Hamilton! (2004)	0.5
599	50 First Dates (2004)	3
599	Eternal Sunshine of the Spotless Mind (2004)	5
599	Kill Bill: Vol. 2 (2004)	4.5
599	28 Up (1985)	4
599	Zelig (1983)	3.5
599	Broadway Danny Rose (1984)	4
599	*batteries not included (1987)	3.5
599	3 Women (Three Women) (1977)	4.5
599	Harry Potter and the Prisoner of Azkaban (2004)	4
599	Napoleon Dynamite (2004)	3
599	Super Size Me (2004)	3
599	Christmas Carol, A (Scrooge) (1951)	3
599	Freaks (1932)	3.5
599	Notebook, The (2004)	3
599	Last Starfighter, The (1984)	4
599	Bourne Supremacy, The (2004)	0.5
599	Shaun of the Dead (2004)	4.5
599	National Treasure (2004)	1
599	Closer (2004)	3.5
599	Topo, El (1970)	5
599	Cry-Baby (1990)	4
599	35 Up (1991)	4
599	Happiness of the Katakuris, The (Katakuri-ke no k√¥fuku) (2001)	4.5
599	DiG! (2004)	4
599	Life Aquatic with Steve Zissou, The (2004)	5
599	Aviator, The (2004)	4
599	White Noise (2005)	3
599	Miss Congeniality 2: Armed and Fabulous (2005)	1.5
599	Mr. & Mrs. Smith (2005)	2
599	Batman Begins (2005)	2.5
599	Match Point (2005)	4
599	Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)	1
599	V for Vendetta (2006)	0.5
599	Prairie Home Companion, A (2006)	3
599	Fallen Idol, The (1948)	2.5
599	Babel (2006)	2.5
599	Scoop (2006)	3.5
599	Science of Sleep, The (La science des r√™ves) (2006)	3.5
599	Pan's Labyrinth (Laberinto del fauno, El) (2006)	4.5
599	Children of Men (2006)	4
599	Blood Diamond (2006)	1
599	49 Up (2005)	4
599	How the Grinch Stole Christmas! (1966)	4
599	Pirates of the Caribbean: At World's End (2007)	4
599	Ocean's Thirteen (2007)	1
599	Atonement (2007)	1.5
599	Into the Wild (2007)	1.5
599	Dark Knight, The (2008)	3.5
599	Sex and the City (2008)	2.5
599	Wrestler, The (2008)	3
600	Toy Story (1995)	4
600	Seven (a.k.a. Se7en) (1995)	4
600	Shawshank Redemption, The (1994)	5
600	Schindler's List (1993)	5
600	Godfather, The (1972)	5
600	It's a Wonderful Life (1946)	4.5
600	Monty Python and the Holy Grail (1975)	4
600	One Flew Over the Cuckoo's Nest (1975)	4
600	Princess Bride, The (1987)	5
600	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	4
600	12 Angry Men (1957)	5
600	To Kill a Mockingbird (1962)	4
600	Great Escape, The (1963)	4.5
600	Saving Private Ryan (1998)	5
600	Sixth Sense, The (1999)	4.5
600	Fight Club (1999)	5
600	Princess Mononoke (Mononoke-hime) (1997)	4
600	Gladiator (2000)	4.5
600	Shrek (2001)	4
600	Ocean's Eleven (2001)	4.5
600	Lord of the Rings: The Fellowship of the Ring, The (2001)	5
600	Minority Report (2002)	4
600	Spirited Away (Sen to Chihiro no kamikakushi) (2001)	5
600	Lord of the Rings: The Two Towers, The (2002)	5
600	Catch Me If You Can (2002)	4.5
600	Finding Nemo (2003)	5
600	Eternal Sunshine of the Spotless Mind (2004)	4.5
600	Incredibles, The (2004)	5
600	Batman Begins (2005)	4.5
600	V for Vendetta (2006)	4
600	Pan's Labyrinth (Laberinto del fauno, El) (2006)	4
600	Departed, The (2006)	5
600	WALL¬∑E (2008)	5
600	Inglourious Basterds (2009)	4
600	Up (2009)	5
600	2012 (2009)	4
600	Shutter Island (2010)	4.5
600	How to Train Your Dragon (2010)	5
600	Toy Story 3 (2010)	4
600	Brave (2012)	4
600	Interstellar (2014)	5
600	Guardians of the Galaxy (2014)	4
600	Big Hero 6 (2014)	4.5
600	The Imitation Game (2014)	4
600	Inside Out (2015)	5
600	Steve Jobs: The Man in the Machine (2015)	4
600	Whiplash (2013)	5
600	The Big Sick (2017)	4
600	Gifted (2017)	4
600	The Godfather Trilogy: 1972-1990 (1992)	4.5
600	Dunkirk (2017)	4
600	Blade Runner 2049 (2017)	4
600	Coco (2017)	4.5
601	GoldenEye (1995)	3
601	American President, The (1995)	3
601	Nixon (1995)	5
601	Casino (1995)	3
601	Ace Ventura: When Nature Calls (1995)	2
601	Get Shorty (1995)	4
601	Copycat (1995)	3
601	City of Lost Children, The (Cit√© des enfants perdus, La) (1995)	2
601	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	3
601	Dead Man Walking (1995)	3
601	Seven (a.k.a. Se7en) (1995)	5
601	Mighty Aphrodite (1995)	3
601	Broken Arrow (1996)	3
601	City Hall (1996)	3
601	Braveheart (1995)	5
601	Flirting With Disaster (1996)	3
601	Birdcage, The (1996)	4
601	Brothers McMullen, The (1995)	3
601	Batman Forever (1995)	4
601	Casper (1995)	3
601	Congo (1995)	3
601	Crimson Tide (1995)	4
601	Desperado (1995)	3
601	Devil in a Blue Dress (1995)	4
601	Hackers (1995)	3
601	Jeffrey (1995)	3
601	Johnny Mnemonic (1995)	3
601	Judge Dredd (1995)	3
601	Living in Oblivion (1995)	4
601	Net, The (1995)	3
601	Showgirls (1995)	2
601	Smoke (1995)	2
601	Waterworld (1995)	3
601	Before Sunrise (1995)	3
601	Disclosure (1994)	3
601	Death and the Maiden (1994)	3
601	Dolores Claiborne (1995)	4
601	Dumb & Dumber (Dumb and Dumber) (1994)	2
601	Hoop Dreams (1994)	3
601	Interview with the Vampire: The Vampire Chronicles (1994)	3
601	Star Wars: Episode IV - A New Hope (1977)	5
601	Once Were Warriors (1994)	3
601	Outbreak (1995)	3
601	L√©on: The Professional (a.k.a. The Professional) (L√©on) (1994)	3
601	Pulp Fiction (1994)	5
601	Shawshank Redemption, The (1994)	5
601	While You Were Sleeping (1995)	3
601	Clear and Present Danger (1994)	4
601	Client, The (1994)	3
601	Cobb (1994)	3
601	Forrest Gump (1994)	3
601	Four Weddings and a Funeral (1994)	4
601	Jungle Book, The (1994)	3
601	Lion King, The (1994)	4
601	Paper, The (1994)	3
601	Red Rock West (1992)	5
601	True Lies (1994)	3
601	Addams Family Values (1993)	4
601	Barcelona (1994)	2
601	Carlito's Way (1993)	3
601	City Slickers II: The Legend of Curly's Gold (1994)	1
601	Fearless (1993)	3
601	Hudsucker Proxy, The (1994)	4
601	Jurassic Park (1993)	4
601	Naked (1993)	2
601	Philadelphia (1993)	3
601	Piano, The (1993)	1
601	Schindler's List (1993)	5
601	Threesome (1994)	4
601	Nightmare Before Christmas, The (1993)	4
601	Home Alone (1990)	1
601	Ghost (1990)	4
601	Terminator 2: Judgment Day (1991)	5
601	Dances with Wolves (1990)	3
601	Batman (1989)	4
601	Time to Kill, A (1996)	3
601	Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)	4
602	Toy Story (1995)	4
602	Casino (1995)	4
602	Sense and Sensibility (1995)	3
602	Get Shorty (1995)	5
602	City of Lost Children, The (Cit√© des enfants perdus, La) (1995)	2
602	Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)	4
602	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	3
602	Dead Man Walking (1995)	4
602	Mighty Aphrodite (1995)	1
602	Postman, The (Postino, Il) (1994)	3
602	Mr. Holland's Opus (1995)	1
602	From Dusk Till Dawn (1996)	4
602	Nico Icon (1995)	4
602	Antonia's Line (Antonia) (1995)	1
602	Bottle Rocket (1996)	4
602	Bridges of Madison County, The (1995)	1
602	Braveheart (1995)	1
602	Rumble in the Bronx (Hont faan kui) (1995)	4
602	Flirting With Disaster (1996)	4
602	Bad Boys (1995)	4
602	Amateur (1994)	2
602	Batman Forever (1995)	1
602	Blue in the Face (1995)	2
602	Desperado (1995)	5
602	Devil in a Blue Dress (1995)	4
602	Johnny Mnemonic (1995)	2
602	Living in Oblivion (1995)	4
602	Showgirls (1995)	4
602	Smoke (1995)	5
602	Before the Rain (Pred dozhdot) (1994)	4
602	Before Sunrise (1995)	5
602	Eat Drink Man Woman (Yin shi nan nu) (1994)	5
602	Exotica (1994)	4
602	Hoop Dreams (1994)	4
602	Immortal Beloved (1994)	2
602	Interview with the Vampire: The Vampire Chronicles (1994)	3
602	Star Wars: Episode IV - A New Hope (1977)	4
602	Little Women (1994)	4
602	My Crazy Life (Mi vida loca) (1993)	3
602	Miami Rhapsody (1995)	2
602	Once Were Warriors (1994)	4
602	L√©on: The Professional (a.k.a. The Professional) (L√©on) (1994)	2
602	Pulp Fiction (1994)	5
602	Queen Margot (Reine Margot, La) (1994)	4
602	Three Colors: Blue (Trois couleurs: Bleu) (1993)	4
602	Three Colors: White (Trzy kolory: Bialy) (1994)	4
602	Secret of Roan Inish, The (1994)	3
602	Shallow Grave (1994)	3
602	Tom & Viv (1994)	3
602	While You Were Sleeping (1995)	3
602	Muriel's Wedding (1994)	3
602	Adventures of Priscilla, Queen of the Desert, The (1994)	3
602	Backbeat (1993)	4
602	Forrest Gump (1994)	3
602	Four Weddings and a Funeral (1994)	4
602	Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)	4
602	Mrs. Parker and the Vicious Circle (1994)	4
602	True Lies (1994)	2
602	Faster Pussycat! Kill! Kill! (1965)	5
602	Barcelona (1994)	3
602	Body Snatchers (1993)	4
602	Carlito's Way (1993)	3
602	Dazed and Confused (1993)	5
602	Even Cowgirls Get the Blues (1993)	2
602	Farewell My Concubine (Ba wang bie ji) (1993)	4
602	Go Fish (1994)	3
602	Hard Target (1993)	3
602	Hudsucker Proxy, The (1994)	4
602	Last Action Hero (1993)	1
602	In the Realm of the Senses (Ai no corrida) (1976)	5
602	Naked (1993)	5
602	Orlando (1992)	5
602	Philadelphia (1993)	4
602	Piano, The (1993)	5
602	Remains of the Day, The (1993)	3
602	Schindler's List (1993)	3
602	Shadowlands (1993)	4
602	Threesome (1994)	3
602	Welcome to the Dollhouse (1995)	4
602	Ghost (1990)	3
602	Dances with Wolves (1990)	3
602	Batman (1989)	2
602	Great Day in Harlem, A (1994)	4
602	Heavy Metal (1981)	1
602	Flower of My Secret, The (La flor de mi secreto) (1995)	2
602	Nelly & Monsieur Arnaud (1995)	3
602	Cold Fever (√Å k√∂ldum klaka) (1995)	3
602	Barbarella (1968)	5
602	Dead Man (1995)	1
602	Craft, The (1996)	3
602	Cold Comfort Farm (1995)	4
602	Maya Lin: A Strong Clear Vision (1994)	4
602	I Shot Andy Warhol (1996)	4
602	Trainspotting (1996)	2
602	Stealing Beauty (1996)	4
602	Kingpin (1996)	3
602	Lone Star (1996)	4
602	Walking and Talking (1996)	4
602	She's the One (1996)	2
602	Spitfire Grill, The (1996)	1
602	Escape from L.A. (1996)	4
602	Basquiat (1996)	4
602	Godfather, The (1972)	5
602	Philadelphia Story, The (1940)	5
602	Singin' in the Rain (1952)	4
602	Some Like It Hot (1959)	4
602	Maltese Falcon, The (1941)	5
602	My Fair Lady (1964)	5
602	Sabrina (1954)	4
602	Gone with the Wind (1939)	4
602	2001: A Space Odyssey (1968)	5
602	Rebecca (1940)	4
602	Spellbound (1945)	5
602	To Catch a Thief (1955)	4
602	Top Hat (1935)	4
602	My Man Godfrey (1936)	5
602	Giant (1956)	4
602	Bringing Up Baby (1938)	5
602	Night of the Living Dead (1968)	5
602	African Queen, The (1951)	5
602	Grace of My Heart (1996)	3
602	Mary Poppins (1964)	4
602	That Thing You Do! (1996)	3
602	Trees Lounge (1996)	4
602	Everyone Says I Love You (1996)	3
602	Swingers (1996)	4
602	Sleepers (1996)	3
602	Bananas (1971)	2
602	Fish Called Wanda, A (1988)	4
602	Victor/Victoria (1982)	3
602	Basic Instinct (1992)	3
602	Doors, The (1991)	2
602	Sophie's Choice (1982)	3
602	Palookaville (1996)	5
602	Drunks (1995)	3
602	Private Benjamin (1980)	3
602	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)	4
602	Bob Roberts (1992)	3
602	Cinema Paradiso (Nuovo cinema Paradiso) (1989)	1
602	Double Life of Veronique, The (Double Vie de V√©ronique, La) (1991)	5
602	Enchanted April (1992)	4
602	Grifters, The (1990)	5
602	English Patient, The (1996)	4
602	Sex, Lies, and Videotape (1989)	4
602	Tie Me Up! Tie Me Down! (¬°√Åtame!) (1990)	4
602	Madonna: Truth or Dare (1991)	4
602	Paris Is Burning (1990)	4
602	One Flew Over the Cuckoo's Nest (1975)	4
602	Princess Bride, The (1987)	3
602	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	4
602	Withnail & I (1987)	4
602	Star Wars: Episode VI - Return of the Jedi (1983)	3
602	Alien (1979)	5
602	Ran (1985)	4
602	Killer, The (Die xue shuang xiong) (1989)	4
602	Blues Brothers, The (1980)	3
602	Henry V (1989)	2
602	Once Upon a Time in America (1984)	4
602	Raging Bull (1980)	5
602	Boot, Das (Boat, The) (1981)	5
602	Harold and Maude (1971)	3
602	Terminator, The (1984)	4
602	Manhattan (1979)	5
602	Dead Poets Society (1989)	3
602	Touch of Evil (1958)	4
602	Shining, The (1980)	3
602	Deer Hunter, The (1978)	5
602	Diva (1981)	4
602	Manchurian Candidate, The (1962)	5
602	Back to the Future (1985)	2
602	Fried Green Tomatoes (1991)	3
602	High Noon (1952)	5
602	Ben-Hur (1959)	4
602	Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)	4
602	Indiana Jones and the Last Crusade (1989)	3
602	Unbearable Lightness of Being, The (1988)	2
602	Room with a View, A (1986)	4
602	Killing Fields, The (1984)	4
602	Until the End of the World (Bis ans Ende der Welt) (1991)	1
602	Alien¬≥ (a.k.a. Alien 3) (1992)	4
602	American Werewolf in London, An (1981)	3
602	Birds, The (1963)	4
602	Cape Fear (1991)	4
602	Carrie (1976)	3
602	Cat People (1982)	4
602	Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)	5
602	Star Trek II: The Wrath of Khan (1982)	1
602	Young Guns (1988)	1
602	Grease (1978)	4
602	Mars Attacks! (1996)	5
602	La C√©r√©monie (1995)	4
602	Michael (1996)	3
602	Whole Wide World, The (1996)	4
602	Mother (1996)	4
602	Thieves (Voleurs, Les) (1996)	4
602	Angel Baby (1995)	3
602	Fools Rush In (1997)	3
602	Donnie Brasco (1997)	3
602	Kama Sutra: A Tale of Love (1996)	4
602	Grosse Pointe Blank (1997)	4
602	Promise, The (La promesse) (1996)	4
602	Addicted to Love (1997)	1
602	Rough Magic (1995)	4
602	Pillow Book, The (1996)	3
602	Face/Off (1997)	5
602	Men in Black (a.k.a. MIB) (1997)	4
602	Cop Land (1997)	3
602	Career Girls (1997)	4
602	My Own Private Idaho (1991)	4
602	L.A. Confidential (1997)	5
602	Game, The (1997)	1
602	U Turn (1997)	4
602	Ice Storm, The (1997)	5
602	Chasing Amy (1997)	5
602	Full Monty, The (1997)	4
602	The Devil's Advocate (1997)	3
602	Fast, Cheap & Out of Control (1997)	1
602	Gattaca (1997)	4
602	Boogie Nights (1997)	5
602	Witness (1985)	4
602	Starship Troopers (1997)	5
602	Sliding Doors (1998)	4
602	Mrs. Dalloway (1997)	2
602	Artemisia (1997)	4
602	Butcher Boy, The (1997)	5
602	Deconstructing Harry (1997)	5
602	Scream 2 (1997)	3
602	Sweet Hereafter, The (1997)	5
602	Afterglow (1997)	4
602	Great Expectations (1998)	4
602	Wag the Dog (1997)	5
602	Fallen (1998)	3
602	Four Days in September (O Que √â Isso, Companheiro?) (1997)	5
602	Last Days of Disco, The (1998)	4
602	Live Flesh (Carne tr√©mula) (1997)	4
602	Opposite of Sex, The (1998)	4
602	Henry Fool (1997)	5
602	On the Waterfront (1954)	5
602	West Side Story (1961)	5
602	Rocky (1976)	4
602	Kramer vs. Kramer (1979)	4
602	Ordinary People (1980)	4
602	Out of Africa (1985)	3
602	Last Emperor, The (1987)	4
602	Klute (1971)	4
602	Metropolitan (1990)	4
602	Halloween (1978)	4
602	Poltergeist (1982)	4
602	Exorcist, The (1973)	4
602	Lethal Weapon 2 (1989)	1
602	Freaky Friday (1977)	2
602	Dangerous Liaisons (1988)	4
602	Godfather: Part III, The (1990)	2
602	Rapture, The (1991)	4
602	Saving Private Ryan (1998)	5
602	Out of the Past (1947)	5
602	Fandango (1985)	4
602	Night Porter, The (Portiere di notte, Il) (1974)	4
602	Man with Two Brains, The (1983)	4
602	Outsiders, The (1983)	3
602	1984 (Nineteen Eighty-Four) (1984)	3
602	Autumn Sonata (H√∂stsonaten) (1978)	4
602	Pretty in Pink (1986)	2
602	Gods Must Be Crazy, The (1980)	3
602	Slums of Beverly Hills, The (1998)	4
602	Rosemary's Baby (1968)	4
602	Beetlejuice (1988)	4
602	Family Plot (1976)	3
602	Untouchables, The (1987)	4
602	My Bodyguard (1980)	4
602	Say Anything... (1989)	3
602	About Last Night... (1986)	3
602	Ronin (1998)	1
602	Player, The (1992)	5
602	Stardust Memories (1980)	4
602	Edward Scissorhands (1990)	4
602	Nashville (1975)	3
602	Love Is the Devil (1998)	4
602	Children of a Lesser God (1986)	3
602	Siege, The (1998)	4
602	Elizabeth (1998)	4
602	Runaway Train (1985)	4
602	Stepford Wives, The (1975)	4
602	Big Chill, The (1983)	4
602	Shakespeare in Love (1998)	2
602	Romancing the Stone (1984)	2
602	Clue (1985)	3
602	Heartburn (1986)	1
602	Karate Kid, Part III, The (1989)	1
602	You've Got Mail (1998)	2
602	Patch Adams (1998)	1
602	Hurlyburly (1998)	4
602	Affliction (1997)	4
602	Fly, The (1986)	4
602	Peggy Sue Got Married (1986)	1
602	Crocodile Dundee (1986)	1
602	Jawbreaker (1999)	4
602	200 Cigarettes (1999)	3
602	EDtv (1999)	2
602	10 Things I Hate About You (1999)	3
